神策 ID,设备 ID,登录 ID,activity_user_type,app_first_login_time,channel_name,client_type,community_id
2003843401842171883,cf71d7f481665f95bb7355183f926109,cf71d7f481665f95bb7355183f926109,2.0,2016-12-02 20:11:17.000,,h5,chengdu
-7357959086809339011,d12afc809cc44e1e,ac514736f0481986b8de7d12dfcef972,,2020-02-03 14:53:59.000,APP-安卓-oppo,,
-8295246730124415064,d15522db678e672d9eb9ef272cef8584,d15522db678e672d9eb9ef272cef8584,4.0,2017-12-18 09:44:28.000,,,shanghai
-5202858391540582502,d3c37997f5d958358f9cd3e0c8512b10,d3c37997f5d958358f9cd3e0c8512b10,1.0,2016-08-05 15:16:30.000,,h5,guangzhou
-6646848633105173814,d42032e443eeb08f39212dd6698339bd,d42032e443eeb08f39212dd6698339bd,2.0,2017-09-21 00:53:27.000,,h5,shenzhen
-5380035510368216715,d56cccce48a4deb3,d0f231485510bb745c9d9f8411338bf1,,2019-12-14 10:10:17.000,APP-安卓-华为,,beijing
2439051472949318131,d61987d79a1819491a138ddf3ba59199,d61987d79a1819491a138ddf3ba59199,2.0,2016-12-07 15:49:42.000,,h5,guangzhou
-2209380223816160674,d859eca7809e08929d6504be71565776,d859eca7809e08929d6504be71565776,2.0,2016-07-21 21:22:44.000,,h5,wulumuqi
-1085673545893391054,d9277e7d5502b18608c963332340cefb,d9277e7d5502b18608c963332340cefb,2.0,2016-11-22 13:38:46.000,,h5,shenzhen
4268068219570224427,d967ec678d5bbd98a62e660665178b47,d967ec678d5bbd98a62e660665178b47,3.0,2017-11-18 14:43:47.000,,h5,guangzhou
8393616442076694853,d97a4d7b61486b26921d741ad4a31a5b,d97a4d7b61486b26921d741ad4a31a5b,2.0,2016-12-18 22:02:23.000,,h5,chengdu
2624631372632358872,da3c488e45762cb91f5d1ca5b94c4af3,da3c488e45762cb91f5d1ca5b94c4af3,2.0,2019-01-24 15:59:53.000,,h5,shanghai
2631648096748296940,dab6c9807d350bc07e567720a9a0c127,dab6c9807d350bc07e567720a9a0c127,2.0,2016-07-24 09:51:56.000,,h5,fuzhou
-5463206663989039518,dcf94b0e81b07966af35828b88604c55,dcf94b0e81b07966af35828b88604c55,4.0,2020-02-16 15:36:52.000,7天体验包-H5-自然,,
5677914760309858290,de9f46ee50d0ed5b7f37bf4dea6b1a91,de9f46ee50d0ed5b7f37bf4dea6b1a91,3.0,2016-07-16 00:27:43.000,,h5,nanjing
4386785490501831301,e18bd8acc7a586e44a8c47ab91581b15,e18bd8acc7a586e44a8c47ab91581b15,2.0,2017-06-10 08:20:30.000,,h5,nanjing
8349742434482421796,e2cb4bac5eab7dacdd0099361a0d2e28,e2cb4bac5eab7dacdd0099361a0d2e28,2.0,2019-02-16 09:56:35.000,,h5,hangzhou
-4944391657947315761,e453718a6b425ded27cba4435dd9e417,e453718a6b425ded27cba4435dd9e417,2.0,2019-04-26 11:08:04.000,,h5,shanghai
1393157652852493619,e45b159e858c5913bfc368f15611c5c4,e45b159e858c5913bfc368f15611c5c4,2.0,2017-11-13 08:57:48.000,,h5,chengdu
-7016912543113961346,e5b54dcd44c4944bfbc5f68585b3b999,e5b54dcd44c4944bfbc5f68585b3b999,2.0,2018-04-19 20:36:12.000,,h5,hangzhou
-6493640729310154495,e5bc69f6dfed7ddb7a406c2f88f945e7,e5bc69f6dfed7ddb7a406c2f88f945e7,2.0,2017-08-20 15:08:43.000,,h5,shenzhen
528756071329246902,e709927428dcfa6aadf86858d329f9a8,e709927428dcfa6aadf86858d329f9a8,2.0,2016-12-14 18:54:33.000,,h5,hangzhou
-2219943334660319925,e77a7ecc96fbf16e909cb90d1788f24d,e77a7ecc96fbf16e909cb90d1788f24d,2.0,2019-03-25 21:17:31.000,,h5,beijing
3278580917222681938,e896df283025c714b6c814a731da76cf,e896df283025c714b6c814a731da76cf,2.0,2018-05-05 13:24:47.000,,h5,xiamen
-6554975768396615294,e8977a8d7efc330c659e6b5b2877e0bf,e8977a8d7efc330c659e6b5b2877e0bf,2.0,2016-12-29 13:32:54.000,,h5,beijing
-5675612078942605182,ebaef37b467e78b73d1bba21449fd1b3,ebaef37b467e78b73d1bba21449fd1b3,2.0,2017-01-22 15:01:56.000,,h5,shanghai
-1058276553168468926,ee066bb78e388244cfc4f009e0a20466,ee066bb78e388244cfc4f009e0a20466,4.0,2018-01-16 07:29:03.000,,,xiamen
-6066297806726411618,ef3bdece454d5113ebb73241d518739c,ef3bdece454d5113ebb73241d518739c,2.0,2016-07-14 20:30:46.000,,h5,chongqing
-2513737017999318173,f18f7ba63ca7a12f20ba4b393849577f,f18f7ba63ca7a12f20ba4b393849577f,1.0,2018-12-07 08:58:55.000,,h5,xian
1751844382435265569,f5aebe6f42496f7dcfdc656fdbae766c,f5aebe6f42496f7dcfdc656fdbae766c,4.0,2016-12-09 10:41:07.000,,,
3742020664511472089,f77269255582523ec6c474a506475e5e,f77269255582523ec6c474a506475e5e,2.0,2017-07-21 23:45:58.000,,h5,zhengzhou
220389967723140791,f866376b3072fd10,d8a2463266a877802ca9d878989f9551,2.0,2018-08-19 18:35:02.000,,h5,wuhan
-2831485410417569719,f8739d3f54b876082210953b7b28155c,f8739d3f54b876082210953b7b28155c,2.0,2016-11-24 19:02:57.000,,h5,guangzhou
906368395173988212,fa1749edde5581573de97ef71a1f7108,fa1749edde5581573de97ef71a1f7108,2.0,2017-11-18 13:02:18.000,,h5,shanghai
-5258832303308125681,fb1e5abc995ba06a83cbfa8c12beb38b,fb1e5abc995ba06a83cbfa8c12beb38b,2.0,2016-08-16 23:05:39.000,,h5,guangzhou
-388826194152060014,fb445c91dcaf6ae479af91bf260b465d,fb445c91dcaf6ae479af91bf260b465d,4.0,2019-06-12 10:38:33.000,,,guangzhou
-4769481981737566125,fd8db72ac9ab8302d21d5cfd827c5685,fd8db72ac9ab8302d21d5cfd827c5685,,2019-12-26 18:17:15.000,APP-安卓-应用宝,,shanghai
7950589714199353292,oieGJ5WB61AreClCibu501I_t3J4,ff86a112d0e0544c254802ecd677dc26,,2020-02-01 23:28:17.000,小程序-分享抢课,,shanghai
-5278824093217729562,oieGJ5aICuBATRUo_Q49BeJSLWiM,d6c798af2caa98e1f66dd001168587a2,,2020-01-10 14:08:51.000,小程序-分享抢课,,changsha
3189074760848688550,oieGJ5b5H7LUcdOMl5rk3WMt6GDk,a58b6b98480dc4f47b676949f93706fe,,2020-02-20 20:15:57.000,小程序-分享抢课,,
7699481993896599630,oieGJ5cpPBqVpj22oeyb0av8wJaU,f8951519b91d1fba4176ec9472e80640,,2019-02-18 13:49:37.000,,mini_program,
3308372309551134718,oieGJ5du-PfUfZAiceIz97KwYNio,8f90e74171ec523981d97943ed33f7f9,,2019-11-17 21:18:27.000,小程序-自然,,haerbing
462533011604112458,oieGJ5eNIe9q70dvB6cjY5tDvJiE,6a990455b75c1919ce728f81596cb32e,,2019-11-09 21:32:47.000,小程序-分享抢课,,guangzhou
