datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,is_train,count_log,year,month,weekday,hour
2011-08-02 11:00:00,3,0,1,1,34.44,36.365,32,27.9993,32.0,96.0,128.0,1,4.852030263919617,2011,8,1,11
2011-08-02 12:00:00,3,0,1,1,35.26,37.12,30,19.0012,45.0,112.0,157.0,1,5.056245805348308,2011,8,1,12
2011-08-02 13:00:00,3,0,1,1,35.26,37.12,30,15.0013,50.0,153.0,203.0,1,5.313205979041787,2011,8,1,13
2011-08-02 14:00:00,3,0,1,1,36.9,38.635,25,19.0012,45.0,114.0,159.0,1,5.0689042022202315,2011,8,1,14
2011-08-02 15:00:00,3,0,1,1,36.9,38.635,25,19.0012,48.0,120.0,168.0,1,5.123963979403259,2011,8,1,15
2011-08-02 16:00:00,3,0,1,1,36.9,38.635,25,19.0012,58.0,216.0,274.0,1,5.6131281063880705,2011,8,1,16
2011-08-02 17:00:00,3,0,1,2,36.9,39.395,27,8.9981,63.0,493.0,556.0,1,6.320768294250582,2011,8,1,17
2011-08-02 18:00:00,3,0,1,2,35.26,37.88,34,12.998,65.0,491.0,556.0,1,6.320768294250582,2011,8,1,18
2011-08-02 19:00:00,3,0,1,2,35.26,37.88,36,15.0013,85.0,369.0,454.0,1,6.118097198041348,2011,8,1,19
2011-08-02 20:00:00,3,0,1,2,33.62,37.88,46,16.9979,40.0,248.0,288.0,1,5.662960480135946,2011,8,1,20
2011-08-02 21:00:00,3,0,1,1,32.8,37.12,52,15.0013,53.0,201.0,254.0,1,5.537334267018537,2011,8,1,21
2011-08-02 22:00:00,3,0,1,2,31.98,37.12,59,11.0014,22.0,169.0,191.0,1,5.25227342804663,2011,8,1,22
2011-08-02 23:00:00,3,0,1,2,32.8,37.12,49,11.0014,29.0,103.0,132.0,1,4.882801922586371,2011,8,1,23
2011-08-03 00:00:00,3,0,1,2,32.8,37.12,49,11.0014,11.0,32.0,43.0,1,3.7612001156935624,2011,8,2,0
2011-08-03 01:00:00,3,0,1,2,31.98,35.605,52,11.0014,7.0,9.0,16.0,1,2.772588722239781,2011,8,2,1
2011-08-03 02:00:00,3,0,1,2,31.98,35.605,49,11.0014,2.0,9.0,11.0,1,2.3978952727983707,2011,8,2,2
2011-08-03 03:00:00,3,0,1,2,31.16,34.85,55,6.0032,0.0,4.0,4.0,1,1.3862943611198906,2011,8,2,3
2011-08-03 04:00:00,3,0,1,2,31.16,34.85,52,11.0014,0.0,7.0,7.0,1,1.9459101490553132,2011,8,2,4
2011-08-03 05:00:00,3,0,1,2,31.16,34.85,55,6.0032,2.0,22.0,24.0,1,3.1780538303479458,2011,8,2,5
2011-08-03 06:00:00,3,0,1,3,29.52,34.09,66,32.9975,9.0,101.0,110.0,1,4.700480365792417,2011,8,2,6
2011-08-03 07:00:00,3,0,1,2,30.34,33.335,51,15.0013,19.0,252.0,271.0,1,5.602118820879701,2011,8,2,7
2011-08-03 08:00:00,3,0,1,2,30.34,33.335,51,11.0014,29.0,408.0,437.0,1,6.07993319509559,2011,8,2,8
2011-08-03 09:00:00,3,0,1,2,30.34,34.09,55,12.998,23.0,172.0,195.0,1,5.272999558563747,2011,8,2,9
2011-08-03 10:00:00,3,0,1,3,30.34,34.09,58,6.0032,9.0,59.0,68.0,1,4.219507705176107,2011,8,2,10
2011-08-03 11:00:00,3,0,1,2,30.34,34.09,58,7.0015,29.0,93.0,122.0,1,4.804021044733257,2011,8,2,11
2011-08-03 12:00:00,3,0,1,3,31.16,34.85,55,8.9981,19.0,142.0,161.0,1,5.081404364984463,2011,8,2,12
2011-08-03 13:00:00,3,0,1,2,31.16,35.605,58,15.0013,37.0,107.0,144.0,1,4.969813299576001,2011,8,2,13
2011-08-03 14:00:00,3,0,1,2,31.16,35.605,58,15.0013,43.0,104.0,147.0,1,4.990432586778736,2011,8,2,14
2011-08-03 15:00:00,3,0,1,2,28.7,33.335,79,8.9981,31.0,87.0,118.0,1,4.770684624465665,2011,8,2,15
2011-08-03 20:00:00,3,0,1,3,28.7,33.335,84,7.0015,7.0,80.0,87.0,1,4.465908118654584,2011,8,2,20
2011-08-03 21:00:00,3,0,1,2,27.88,31.82,89,8.9981,7.0,81.0,88.0,1,4.477336814478207,2011,8,2,21
2011-08-03 22:00:00,3,0,1,3,27.88,31.82,89,7.0015,11.0,66.0,77.0,1,4.343805421853684,2011,8,2,22
2011-08-03 23:00:00,3,0,1,2,27.88,31.82,89,6.0032,4.0,52.0,56.0,1,4.02535169073515,2011,8,2,23
2011-08-04 00:00:00,3,0,1,2,27.88,31.82,89,6.0032,2.0,15.0,17.0,1,2.833213344056216,2011,8,3,0
2011-08-04 01:00:00,3,0,1,2,27.06,29.545,94,6.0032,3.0,14.0,17.0,1,2.833213344056216,2011,8,3,1
2011-08-04 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,2.0,5.0,7.0,1,1.9459101490553132,2011,8,3,2
2011-08-04 03:00:00,3,0,1,3,27.06,29.545,94,6.0032,0.0,3.0,3.0,1,1.0986122886681098,2011,8,3,3
2011-08-04 06:00:00,3,0,1,2,27.88,31.82,89,19.9995,7.0,90.0,97.0,1,4.574710978503383,2011,8,3,6
2011-08-04 07:00:00,3,0,1,2,27.88,31.82,89,19.9995,11.0,271.0,282.0,1,5.641907070938114,2011,8,3,7
2011-08-04 08:00:00,3,0,1,2,28.7,32.575,82,23.9994,29.0,369.0,398.0,1,5.986452005284438,2011,8,3,8
2011-08-04 09:00:00,3,0,1,1,29.52,34.85,74,22.0028,25.0,162.0,187.0,1,5.231108616854587,2011,8,3,9
2011-08-04 10:00:00,3,0,1,1,29.52,33.335,71,19.9995,24.0,89.0,113.0,1,4.727387818712341,2011,8,3,10
2011-08-04 11:00:00,3,0,1,2,30.34,34.85,66,15.0013,37.0,112.0,149.0,1,5.003946305945459,2011,8,3,11
2011-08-04 12:00:00,3,0,1,2,31.16,35.605,62,15.0013,53.0,152.0,205.0,1,5.3230099791384085,2011,8,3,12
2011-08-04 14:00:00,3,0,1,1,32.8,37.88,55,11.0014,53.0,114.0,167.0,1,5.117993812416755,2011,8,3,14
2011-08-04 15:00:00,3,0,1,1,32.8,37.88,55,16.9979,50.0,115.0,165.0,1,5.10594547390058,2011,8,3,15
2011-08-04 16:00:00,3,0,1,1,31.16,35.605,62,22.0028,70.0,220.0,290.0,1,5.66988092298052,2011,8,3,16
2011-08-04 17:00:00,3,0,1,1,31.16,35.605,62,22.0028,91.0,464.0,555.0,1,6.318968113746434,2011,8,3,17
2011-08-04 18:00:00,3,0,1,1,28.7,33.335,74,19.9995,88.0,435.0,523.0,1,6.259581464064923,2011,8,3,18
2011-08-04 19:00:00,3,0,1,1,28.7,33.335,74,19.0012,65.0,301.0,366.0,1,5.902633333401366,2011,8,3,19
2011-08-04 20:00:00,3,0,1,2,28.7,33.335,74,12.998,41.0,245.0,286.0,1,5.655991810819852,2011,8,3,20
2011-08-04 21:00:00,3,0,1,2,28.7,33.335,74,12.998,25.0,186.0,211.0,1,5.351858133476067,2011,8,3,21
2011-08-04 22:00:00,3,0,1,1,27.88,31.82,74,12.998,33.0,141.0,174.0,1,5.159055299214529,2011,8,3,22
2011-08-04 23:00:00,3,0,1,1,27.06,31.06,74,7.0015,24.0,108.0,132.0,1,4.882801922586371,2011,8,3,23
2011-08-05 00:00:00,3,0,1,1,27.06,31.06,74,7.0015,13.0,41.0,54.0,1,3.9889840465642745,2011,8,4,0
2011-08-05 01:00:00,3,0,1,1,26.24,29.545,78,6.0032,3.0,16.0,19.0,1,2.9444389791664403,2011,8,4,1
2011-08-05 03:00:00,3,0,1,1,26.24,29.545,78,6.0032,0.0,6.0,6.0,1,1.791759469228055,2011,8,4,3
2011-08-05 04:00:00,3,0,1,1,26.24,29.545,78,8.9981,1.0,6.0,7.0,1,1.9459101490553132,2011,8,4,4
2011-08-05 05:00:00,3,0,1,1,26.24,29.545,78,6.0032,0.0,16.0,16.0,1,2.772588722239781,2011,8,4,5
2011-08-05 06:00:00,3,0,1,1,26.24,29.545,78,8.9981,7.0,94.0,101.0,1,4.61512051684126,2011,8,4,6
2011-08-05 07:00:00,3,0,1,1,27.06,30.305,78,8.9981,23.0,247.0,270.0,1,5.598421958998375,2011,8,4,7
2011-08-05 08:00:00,3,0,1,1,28.7,32.575,65,15.0013,39.0,415.0,454.0,1,6.118097198041348,2011,8,4,8
2011-08-05 09:00:00,3,0,1,1,29.52,33.335,58,7.0015,43.0,183.0,226.0,1,5.420534999272286,2011,8,4,9
2011-08-05 10:00:00,3,0,1,1,30.34,34.09,55,8.9981,50.0,113.0,163.0,1,5.093750200806762,2011,8,4,10
2011-08-05 11:00:00,3,0,1,2,31.16,34.85,52,16.9979,44.0,103.0,147.0,1,4.990432586778736,2011,8,4,11
2011-08-05 12:00:00,3,0,1,1,31.16,34.85,52,16.9979,57.0,159.0,216.0,1,5.375278407684165,2011,8,4,12
2011-08-05 13:00:00,3,0,1,1,31.98,35.605,52,16.9979,40.0,164.0,204.0,1,5.318119993844216,2011,8,4,13
2011-08-05 14:00:00,3,0,1,2,31.98,35.605,52,16.9979,81.0,164.0,245.0,1,5.501258210544727,2011,8,4,14
2011-08-05 15:00:00,3,0,1,1,31.16,34.85,55,16.9979,50.0,160.0,210.0,1,5.3471075307174685,2011,8,4,15
2011-08-05 16:00:00,3,0,1,1,32.8,37.12,49,16.9979,76.0,254.0,330.0,1,5.799092654460526,2011,8,4,16
2011-08-05 17:00:00,3,0,1,1,31.98,35.605,49,19.9995,84.0,466.0,550.0,1,6.309918278226516,2011,8,4,17
2011-08-05 18:00:00,3,0,1,1,31.16,34.85,52,16.9979,105.0,361.0,466.0,1,6.144185634125646,2011,8,4,18
2011-08-05 19:00:00,3,0,1,1,30.34,34.09,55,16.9979,90.0,282.0,372.0,1,5.918893854273146,2011,8,4,19
2011-08-05 20:00:00,3,0,1,1,29.52,33.335,58,15.0013,70.0,221.0,291.0,1,5.673323267171493,2011,8,4,20
2011-08-05 21:00:00,3,0,1,1,28.7,32.575,65,12.998,54.0,119.0,173.0,1,5.153291594497779,2011,8,4,21
2011-08-05 22:00:00,3,0,1,1,28.7,32.575,65,15.0013,51.0,137.0,188.0,1,5.236441962829949,2011,8,4,22
2011-08-05 23:00:00,3,0,1,1,27.88,31.82,69,15.0013,37.0,102.0,139.0,1,4.9344739331306915,2011,8,4,23
2011-08-06 00:00:00,3,0,0,1,27.06,30.305,78,12.998,29.0,104.0,133.0,1,4.890349128221754,2011,8,5,0
2011-08-06 01:00:00,3,0,0,1,27.06,30.305,78,11.0014,17.0,50.0,67.0,1,4.204692619390966,2011,8,5,1
2011-08-06 02:00:00,3,0,0,1,27.06,30.305,78,15.0013,14.0,39.0,53.0,1,3.970291913552122,2011,8,5,2
2011-08-06 03:00:00,3,0,0,2,27.06,30.305,78,11.0014,14.0,28.0,42.0,1,3.7376696182833684,2011,8,5,3
2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,5.0,5.0,10.0,1,2.302585092994046,2011,8,5,4
2011-08-06 05:00:00,3,0,0,1,26.24,28.79,89,6.0032,2.0,4.0,6.0,1,1.791759469228055,2011,8,5,5
2011-08-06 06:00:00,3,0,0,1,26.24,28.79,89,7.0015,5.0,22.0,27.0,1,3.295836866004329,2011,8,5,6
2011-08-06 07:00:00,3,0,0,1,27.88,31.82,83,11.0014,14.0,49.0,63.0,1,4.143134726391533,2011,8,5,7
2011-08-06 08:00:00,3,0,0,1,27.88,31.82,83,11.0014,27.0,94.0,121.0,1,4.795790545596741,2011,8,5,8
2011-08-06 09:00:00,3,0,0,1,30.34,34.85,70,15.0013,60.0,155.0,215.0,1,5.3706380281276624,2011,8,5,9
2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,91.0,199.0,290.0,1,5.66988092298052,2011,8,5,10
2011-08-06 11:00:00,3,0,0,1,31.98,37.12,62,15.0013,138.0,211.0,349.0,1,5.855071922202427,2011,8,5,11
2011-08-06 12:00:00,3,0,0,1,32.8,37.88,55,15.0013,130.0,252.0,382.0,1,5.945420608606575,2011,8,5,12
2011-08-06 13:00:00,3,0,0,2,32.8,38.635,59,22.0028,176.0,265.0,441.0,1,6.089044875446846,2011,8,5,13
2011-08-06 14:00:00,3,0,0,1,33.62,38.635,52,16.9979,176.0,204.0,380.0,1,5.940171252720432,2011,8,5,14
2011-08-06 15:00:00,3,0,0,2,34.44,40.15,53,16.9979,130.0,232.0,362.0,1,5.8916442118257715,2011,8,5,15
2011-08-06 16:00:00,3,0,0,3,30.34,35.605,79,11.0014,155.0,188.0,343.0,1,5.8377304471659395,2011,8,5,16
2011-08-06 17:00:00,3,0,0,3,30.34,35.605,79,11.0014,61.0,88.0,149.0,1,5.003946305945459,2011,8,5,17
2011-08-06 18:00:00,3,0,0,2,29.52,34.85,79,30.0026,81.0,130.0,211.0,1,5.351858133476067,2011,8,5,18
2011-08-06 19:00:00,3,0,0,3,29.52,35.605,84,16.9979,57.0,114.0,171.0,1,5.14166355650266,2011,8,5,19
2011-08-06 20:00:00,3,0,0,3,29.52,34.85,79,19.0012,58.0,79.0,137.0,1,4.919980925828125,2011,8,5,20
2011-08-06 21:00:00,3,0,0,2,28.7,33.335,84,22.0028,28.0,86.0,114.0,1,4.736198448394496,2011,8,5,21
2011-08-06 22:00:00,3,0,0,2,28.7,33.335,84,22.0028,24.0,96.0,120.0,1,4.787491742782046,2011,8,5,22
2011-08-06 23:00:00,3,0,0,3,28.7,33.335,84,19.0012,29.0,79.0,108.0,1,4.68213122712422,2011,8,5,23
2011-08-07 00:00:00,3,0,0,2,28.7,33.335,84,19.0012,14.0,66.0,80.0,1,4.382026634673881,2011,8,6,0
2011-08-07 01:00:00,3,0,0,2,28.7,33.335,84,16.9979,10.0,63.0,73.0,1,4.290459441148391,2011,8,6,1
2011-08-07 02:00:00,3,0,0,2,28.7,33.335,84,15.0013,18.0,48.0,66.0,1,4.189654742026425,2011,8,6,2
2011-08-07 03:00:00,3,0,0,2,28.7,33.335,84,8.9981,9.0,23.0,32.0,1,3.4657359027997265,2011,8,6,3
2011-08-07 04:00:00,3,0,0,1,28.7,33.335,84,8.9981,1.0,5.0,6.0,1,1.791759469228055,2011,8,6,4
2011-08-07 05:00:00,3,0,0,1,28.7,33.335,89,12.998,1.0,4.0,5.0,1,1.6094379124341003,2011,8,6,5
2011-08-07 06:00:00,3,0,0,1,28.7,33.335,89,11.0014,3.0,10.0,13.0,1,2.5649493574615367,2011,8,6,6
2011-08-07 07:00:00,3,0,0,1,28.7,33.335,84,12.998,11.0,28.0,39.0,1,3.6635616461296463,2011,8,6,7
2011-08-07 08:00:00,3,0,0,1,29.52,34.85,79,12.998,23.0,66.0,89.0,1,4.48863636973214,2011,8,6,8
2011-08-07 09:00:00,3,0,0,1,31.16,37.12,75,7.0015,82.0,102.0,184.0,1,5.214935757608986,2011,8,6,9
2011-08-07 10:00:00,3,0,0,1,32.8,40.15,66,8.9981,88.0,178.0,266.0,1,5.583496308781699,2011,8,6,10
2011-08-07 12:00:00,3,0,0,1,36.9,42.425,42,19.9995,161.0,209.0,370.0,1,5.91350300563827,2011,8,6,12
2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,118.0,206.0,324.0,1,5.780743515792329,2011,8,6,13
2011-08-07 14:00:00,3,0,0,1,35.26,40.15,47,12.998,130.0,192.0,322.0,1,5.7745515455444085,2011,8,6,14
2011-08-07 15:00:00,3,0,0,3,29.52,34.85,74,19.9995,118.0,208.0,326.0,1,5.786897381366708,2011,8,6,15
2011-08-07 16:00:00,3,0,0,3,29.52,34.85,74,19.9995,74.0,119.0,193.0,1,5.262690188904886,2011,8,6,16
2011-08-07 17:00:00,3,0,0,3,30.34,35.605,74,43.0006,63.0,131.0,194.0,1,5.267858159063328,2011,8,6,17
2011-08-07 18:00:00,3,0,0,1,29.52,34.85,74,6.0032,74.0,155.0,229.0,1,5.43372200355424,2011,8,6,18
2011-08-07 19:00:00,3,0,0,1,29.52,34.85,79,11.0014,68.0,160.0,228.0,1,5.429345628954441,2011,8,6,19
2011-08-07 20:00:00,3,0,0,1,29.52,35.605,84,8.9981,50.0,133.0,183.0,1,5.209486152841421,2011,8,6,20
2011-08-07 21:00:00,3,0,0,1,29.52,35.605,84,7.0015,36.0,100.0,136.0,1,4.912654885736052,2011,8,6,21
2011-08-07 22:00:00,3,0,0,1,28.7,33.335,89,12.998,21.0,82.0,103.0,1,4.634728988229636,2011,8,6,22
2011-08-07 23:00:00,3,0,0,1,28.7,33.335,79,7.0015,12.0,43.0,55.0,1,4.007333185232471,2011,8,6,23
2011-08-08 00:00:00,3,0,1,1,28.7,33.335,79,7.0015,13.0,17.0,30.0,1,3.4011973816621555,2011,8,0,0
2011-08-08 01:00:00,3,0,1,1,27.88,31.82,83,8.9981,4.0,8.0,12.0,1,2.4849066497880004,2011,8,0,1
2011-08-08 04:00:00,3,0,1,1,27.06,29.545,89,7.0015,2.0,8.0,10.0,1,2.302585092994046,2011,8,0,4
2011-08-08 05:00:00,3,0,1,1,28.7,33.335,79,6.0032,1.0,14.0,15.0,1,2.70805020110221,2011,8,0,5
2011-08-08 06:00:00,3,0,1,1,28.7,32.575,65,19.0012,8.0,87.0,95.0,1,4.553876891600541,2011,8,0,6
2011-08-08 07:00:00,3,0,1,1,29.52,34.09,62,19.9995,18.0,249.0,267.0,1,5.58724865840025,2011,8,0,7
2011-08-08 08:00:00,3,0,1,1,30.34,34.09,58,22.0028,29.0,320.0,349.0,1,5.855071922202427,2011,8,0,8
2011-08-08 09:00:00,3,0,1,1,31.16,34.85,55,26.0027,37.0,146.0,183.0,1,5.209486152841421,2011,8,0,9
2011-08-08 10:00:00,3,0,1,1,32.8,37.12,52,26.0027,62.0,62.0,124.0,1,4.820281565605037,2011,8,0,10
2011-08-08 11:00:00,3,0,1,1,33.62,37.12,48,23.9994,90.0,89.0,179.0,1,5.187385805840755,2011,8,0,11
2011-08-08 12:00:00,3,0,1,1,33.62,37.88,46,16.9979,48.0,134.0,182.0,1,5.204006687076795,2011,8,0,12
2011-08-08 13:00:00,3,0,1,1,34.44,37.88,44,19.9995,43.0,108.0,151.0,1,5.017279836814924,2011,8,0,13
2011-08-08 14:00:00,3,0,1,1,33.62,37.12,43,19.9995,41.0,109.0,150.0,1,5.0106352940962555,2011,8,0,14
2011-08-08 15:00:00,3,0,1,1,34.44,37.88,41,19.9995,40.0,86.0,126.0,1,4.836281906951478,2011,8,0,15
2011-08-08 16:00:00,3,0,1,1,35.26,38.635,39,19.0012,64.0,218.0,282.0,1,5.641907070938114,2011,8,0,16
2011-08-08 17:00:00,3,0,1,1,35.26,38.635,39,11.0014,67.0,460.0,527.0,1,6.267200548541362,2011,8,0,17
2011-08-08 18:00:00,3,0,1,1,34.44,37.88,41,8.9981,64.0,465.0,529.0,1,6.270988431858299,2011,8,0,18
2011-08-08 19:00:00,3,0,1,1,33.62,37.12,43,7.0015,64.0,352.0,416.0,1,6.030685260261263,2011,8,0,19
2011-08-08 21:00:00,3,0,1,1,31.16,35.605,58,6.0032,30.0,156.0,186.0,1,5.225746673713202,2011,8,0,21
2011-08-08 22:00:00,3,0,1,1,31.16,35.605,58,7.0015,26.0,121.0,147.0,1,4.990432586778736,2011,8,0,22
2011-08-08 23:00:00,3,0,1,1,30.34,34.85,66,7.0015,19.0,53.0,72.0,1,4.276666119016055,2011,8,0,23
2011-08-09 00:00:00,3,0,1,1,29.52,34.85,79,8.9981,10.0,25.0,35.0,1,3.5553480614894135,2011,8,1,0
2011-08-09 05:00:00,3,0,1,1,28.7,32.575,65,6.0032,5.0,25.0,30.0,1,3.4011973816621555,2011,8,1,5
2011-08-09 07:00:00,3,0,1,1,29.52,34.85,74,7.0015,30.0,313.0,343.0,1,5.8377304471659395,2011,8,1,7
2011-08-09 09:00:00,3,0,1,2,31.98,37.12,62,8.9981,34.0,141.0,175.0,1,5.1647859739235145,2011,8,1,9
2011-08-09 10:00:00,3,0,1,2,32.8,38.635,59,15.0013,55.0,89.0,144.0,1,4.969813299576001,2011,8,1,10
2011-08-09 11:00:00,3,0,1,1,32.8,38.635,59,15.0013,61.0,88.0,149.0,1,5.003946305945459,2011,8,1,11
2011-08-09 12:00:00,3,0,1,1,33.62,39.395,56,12.998,60.0,125.0,185.0,1,5.220355825078324,2011,8,1,12
2011-08-09 13:00:00,3,0,1,1,34.44,39.395,49,11.0014,48.0,127.0,175.0,1,5.1647859739235145,2011,8,1,13
2011-08-09 14:00:00,3,0,1,1,35.26,39.395,44,19.0012,53.0,95.0,148.0,1,4.997212273764115,2011,8,1,14
2011-08-09 15:00:00,3,0,1,1,35.26,38.635,39,19.0012,58.0,106.0,164.0,1,5.099866427824199,2011,8,1,15
2011-08-09 16:00:00,3,0,1,1,35.26,38.635,39,19.9995,57.0,228.0,285.0,1,5.652489180268651,2011,8,1,16
2011-08-09 17:00:00,3,0,1,1,32.8,37.88,55,11.0014,79.0,453.0,532.0,1,6.2766434893416445,2011,8,1,17
2011-08-09 18:00:00,3,0,1,1,32.8,37.88,55,12.998,97.0,488.0,585.0,1,6.371611847231857,2011,8,1,18
2011-08-09 19:00:00,3,0,1,1,32.8,37.12,49,7.0015,69.0,302.0,371.0,1,5.916202062607435,2011,8,1,19
2011-08-09 20:00:00,3,0,1,1,32.8,36.365,43,12.998,34.0,258.0,292.0,1,5.676753802268282,2011,8,1,20
2011-08-09 21:00:00,3,0,1,1,31.98,34.85,46,16.9979,46.0,184.0,230.0,1,5.438079308923196,2011,8,1,21
2011-08-09 22:00:00,3,0,1,1,31.98,34.85,46,19.9995,28.0,127.0,155.0,1,5.043425116919247,2011,8,1,22
2011-08-09 23:00:00,3,0,1,1,31.16,34.09,48,19.0012,22.0,53.0,75.0,1,4.31748811353631,2011,8,1,23
2011-08-10 00:00:00,3,0,1,1,30.34,33.335,51,15.0013,19.0,18.0,37.0,1,3.6109179126442243,2011,8,2,0
2011-08-10 01:00:00,3,0,1,1,29.52,33.335,54,12.998,7.0,10.0,17.0,1,2.833213344056216,2011,8,2,1
2011-08-10 02:00:00,3,0,1,1,29.52,33.335,54,11.0014,1.0,10.0,11.0,1,2.3978952727983707,2011,8,2,2
2011-08-10 03:00:00,3,0,1,1,28.7,32.575,58,11.0014,1.0,3.0,4.0,1,1.3862943611198906,2011,8,2,3
2011-08-10 04:00:00,3,0,1,1,28.7,32.575,54,8.9981,1.0,4.0,5.0,1,1.6094379124341003,2011,8,2,4
2011-08-10 05:00:00,3,0,1,1,27.88,31.82,61,6.0032,2.0,30.0,32.0,1,3.4657359027997265,2011,8,2,5
2011-08-10 07:00:00,3,0,1,1,28.7,32.575,58,6.0032,16.0,289.0,305.0,1,5.720311776607412,2011,8,2,7
2011-08-10 08:00:00,3,0,1,1,30.34,33.335,51,12.998,38.0,361.0,399.0,1,5.988961416889864,2011,8,2,8
2011-08-10 09:00:00,3,0,1,1,31.16,34.09,48,15.0013,32.0,148.0,180.0,1,5.19295685089021,2011,8,2,9
2011-08-10 10:00:00,3,0,1,1,32.8,36.365,43,15.0013,41.0,72.0,113.0,1,4.727387818712341,2011,8,2,10
2011-08-10 11:00:00,3,0,1,1,32.8,35.605,41,26.0027,54.0,95.0,149.0,1,5.003946305945459,2011,8,2,11
2011-08-10 12:00:00,3,0,1,1,33.62,36.365,38,19.9995,74.0,166.0,240.0,1,5.480638923341991,2011,8,2,12
2011-08-10 13:00:00,3,0,1,1,33.62,36.365,38,19.0012,41.0,150.0,191.0,1,5.25227342804663,2011,8,2,13
2011-08-10 14:00:00,3,0,1,1,34.44,36.365,34,22.0028,62.0,116.0,178.0,1,5.181783550292085,2011,8,2,14
2011-08-10 15:00:00,3,0,1,1,35.26,37.12,30,22.0028,53.0,141.0,194.0,1,5.267858159063328,2011,8,2,15
2011-08-10 16:00:00,3,0,1,1,35.26,37.12,26,19.9995,76.0,206.0,282.0,1,5.641907070938114,2011,8,2,16
2011-08-10 17:00:00,3,0,1,1,34.44,35.605,26,19.9995,71.0,513.0,584.0,1,6.369900982828227,2011,8,2,17
2011-08-10 18:00:00,3,0,1,1,33.62,35.605,28,19.9995,70.0,489.0,559.0,1,6.326149473155099,2011,8,2,18
2011-08-10 19:00:00,3,0,1,1,32.8,34.85,26,16.9979,79.0,334.0,413.0,1,6.023447592961033,2011,8,2,19
2011-08-10 20:00:00,3,0,1,1,31.16,33.335,31,8.9981,59.0,253.0,312.0,1,5.7430031878094825,2011,8,2,20
2011-08-10 21:00:00,3,0,1,1,31.16,33.335,33,7.0015,47.0,162.0,209.0,1,5.342334251964811,2011,8,2,21
2011-08-10 23:00:00,3,0,1,1,30.34,32.575,37,6.0032,14.0,94.0,108.0,1,4.68213122712422,2011,8,2,23
2011-08-11 00:00:00,3,0,1,1,28.7,31.82,45,7.0015,6.0,40.0,46.0,1,3.828641396489095,2011,8,3,0
2011-08-11 01:00:00,3,0,1,1,28.7,31.82,45,8.9981,9.0,17.0,26.0,1,3.258096538021482,2011,8,3,1
2011-08-11 02:00:00,3,0,1,1,27.06,31.06,54,8.9981,3.0,8.0,11.0,1,2.3978952727983707,2011,8,3,2
2011-08-11 03:00:00,3,0,1,1,26.24,31.06,57,8.9981,2.0,7.0,9.0,1,2.1972245773362196,2011,8,3,3
2011-08-11 04:00:00,3,0,1,1,26.24,31.06,57,11.0014,1.0,4.0,5.0,1,1.6094379124341003,2011,8,3,4
2011-08-11 05:00:00,3,0,1,1,26.24,31.06,61,12.998,2.0,23.0,25.0,1,3.2188758248682006,2011,8,3,5
2011-08-11 06:00:00,3,0,1,1,25.42,30.305,65,11.0014,5.0,101.0,106.0,1,4.663439094112067,2011,8,3,6
2011-08-11 07:00:00,3,0,1,1,27.06,31.06,54,8.9981,15.0,292.0,307.0,1,5.726847747587197,2011,8,3,7
2011-08-11 08:00:00,3,0,1,1,28.7,31.82,45,11.0014,29.0,361.0,390.0,1,5.966146739123692,2011,8,3,8
2011-08-11 09:00:00,3,0,1,1,29.52,32.575,39,15.0013,31.0,166.0,197.0,1,5.2832037287379885,2011,8,3,9
2011-08-11 10:00:00,3,0,1,1,30.34,32.575,37,16.9979,36.0,96.0,132.0,1,4.882801922586371,2011,8,3,10
2011-08-11 11:00:00,3,0,1,1,31.16,33.335,35,16.9979,59.0,128.0,187.0,1,5.231108616854587,2011,8,3,11
2011-08-11 12:00:00,3,0,1,1,31.98,34.09,31,16.9979,50.0,164.0,214.0,1,5.365976015021851,2011,8,3,12
2011-08-11 13:00:00,3,0,1,1,31.16,33.335,31,15.0013,51.0,166.0,217.0,1,5.37989735354046,2011,8,3,13
2011-08-11 15:00:00,3,0,1,1,32.8,34.85,29,19.9995,52.0,126.0,178.0,1,5.181783550292085,2011,8,3,15
2011-08-11 16:00:00,3,0,1,1,32.8,34.85,27,12.998,57.0,241.0,298.0,1,5.697093486505405,2011,8,3,16
2011-08-11 17:00:00,3,0,1,1,32.8,34.85,29,16.9979,96.0,486.0,582.0,1,6.366470447731438,2011,8,3,17
2011-08-11 18:00:00,3,0,1,1,31.98,34.09,29,6.0032,74.0,497.0,571.0,1,6.3473892096560105,2011,8,3,18
2011-08-11 19:00:00,3,0,1,1,30.34,32.575,35,12.998,48.0,323.0,371.0,1,5.916202062607435,2011,8,3,19
2011-08-11 20:00:00,3,0,1,1,29.52,32.575,37,8.9981,56.0,232.0,288.0,1,5.662960480135946,2011,8,3,20
2011-08-11 21:00:00,3,0,1,1,28.7,32.575,48,6.0032,35.0,171.0,206.0,1,5.327876168789581,2011,8,3,21
2011-08-11 23:00:00,3,0,1,1,27.06,31.06,50,11.0014,22.0,105.0,127.0,1,4.844187086458591,2011,8,3,23
